Slot_Group,Instrument,Resource_Function,Pogo_Ref,Pin_Num,Original_Net
N/A,N/A,unconnected-(P226-PadA3),P226,A3,unconnected-(P226-PadA3)
N/A,N/A,unconnected-(P226-PadA4),P226,A4,unconnected-(P226-PadA4)
N/A,N/A,unconnected-(P226-PadA5),P226,A5,unconnected-(P226-PadA5)
N/A,N/A,unconnected-(P226-PadA6),P226,A6,unconnected-(P226-PadA6)
N/A,N/A,unconnected-(P226-PadA7),P226,A7,unconnected-(P226-PadA7)
N/A,N/A,unconnected-(P226-PadA8),P226,A8,unconnected-(P226-PadA8)
N/A,N/A,unconnected-(P226-PadA9),P226,A9,unconnected-(P226-PadA9)
N/A,N/A,unconnected-(P227-PadA10),P227,A10,unconnected-(P227-PadA10)
N/A,N/A,unconnected-(P227-PadA11),P227,A11,unconnected-(P227-PadA11)
N/A,N/A,unconnected-(P227-PadA2),P227,A2,unconnected-(P227-PadA2)
N/A,N/A,unconnected-(P227-PadA3),P227,A3,unconnected-(P227-PadA3)
N/A,N/A,unconnected-(P227-PadA4),P227,A4,unconnected-(P227-PadA4)
N/A,N/A,unconnected-(P227-PadA5),P227,A5,unconnected-(P227-PadA5)
N/A,N/A,unconnected-(P227-PadA6),P227,A6,unconnected-(P227-PadA6)
N/A,N/A,unconnected-(P227-PadA7),P227,A7,unconnected-(P227-PadA7)
N/A,N/A,unconnected-(P227-PadA8),P227,A8,unconnected-(P227-PadA8)
N/A,N/A,unconnected-(P227-PadA9),P227,A9,unconnected-(P227-PadA9)
N/A,N/A,unconnected-(P229-PadA10),P229,A10,unconnected-(P229-PadA10)
N/A,N/A,unconnected-(P229-PadA11),P229,A11,unconnected-(P229-PadA11)
N/A,N/A,unconnected-(P229-PadA2),P229,A2,unconnected-(P229-PadA2)
N/A,N/A,unconnected-(P229-PadA3),P229,A3,unconnected-(P229-PadA3)
N/A,N/A,unconnected-(P229-PadA4),P229,A4,unconnected-(P229-PadA4)
N/A,N/A,unconnected-(P229-PadA5),P229,A5,unconnected-(P229-PadA5)
N/A,N/A,unconnected-(P229-PadA6),P229,A6,unconnected-(P229-PadA6)
N/A,N/A,unconnected-(P229-PadA7),P229,A7,unconnected-(P229-PadA7)
N/A,N/A,unconnected-(P229-PadA8),P229,A8,unconnected-(P229-PadA8)
N/A,N/A,unconnected-(P229-PadA9),P229,A9,unconnected-(P229-PadA9)
N/A,N/A,unconnected-(P23-PadA10),P23,A10,unconnected-(P23-PadA10)
N/A,N/A,unconnected-(P23-PadA2),P23,A2,unconnected-(P23-PadA2)
N/A,N/A,unconnected-(P23-PadA3),P23,A3,unconnected-(P23-PadA3)
N/A,N/A,unconnected-(P23-PadA4),P23,A4,unconnected-(P23-PadA4)
N/A,N/A,unconnected-(P23-PadA5),P23,A5,unconnected-(P23-PadA5)
N/A,N/A,unconnected-(P23-PadA6),P23,A6,unconnected-(P23-PadA6)
N/A,N/A,unconnected-(P23-PadA7),P23,A7,unconnected-(P23-PadA7)
N/A,N/A,unconnected-(P23-PadA8),P23,A8,unconnected-(P23-PadA8)
N/A,N/A,unconnected-(P23-PadA9),P23,A9,unconnected-(P23-PadA9)
N/A,N/A,unconnected-(P230-PadA10),P230,A10,unconnected-(P230-PadA10)
N/A,N/A,unconnected-(P230-PadA11),P230,A11,unconnected-(P230-PadA11)
N/A,N/A,unconnected-(P230-PadA2),P230,A2,unconnected-(P230-PadA2)
N/A,N/A,unconnected-(P230-PadA3),P230,A3,unconnected-(P230-PadA3)
N/A,N/A,unconnected-(P230-PadA4),P230,A4,unconnected-(P230-PadA4)
N/A,N/A,unconnected-(P230-PadA5),P230,A5,unconnected-(P230-PadA5)
N/A,N/A,unconnected-(P230-PadA6),P230,A6,unconnected-(P230-PadA6)
N/A,N/A,unconnected-(P230-PadA7),P230,A7,unconnected-(P230-PadA7)
N/A,N/A,unconnected-(P230-PadA8),P230,A8,unconnected-(P230-PadA8)
N/A,N/A,unconnected-(P230-PadA9),P230,A9,unconnected-(P230-PadA9)
N/A,N/A,unconnected-(P231-PadA10),P231,A10,unconnected-(P231-PadA10)
N/A,N/A,unconnected-(P231-PadA11),P231,A11,unconnected-(P231-PadA11)
N/A,N/A,unconnected-(P231-PadA2),P231,A2,unconnected-(P231-PadA2)
N/A,N/A,unconnected-(P231-PadA3),P231,A3,unconnected-(P231-PadA3)
N/A,N/A,unconnected-(P231-PadA4),P231,A4,unconnected-(P231-PadA4)
N/A,N/A,unconnected-(P231-PadA5),P231,A5,unconnected-(P231-PadA5)
N/A,N/A,unconnected-(P231-PadA6),P231,A6,unconnected-(P231-PadA6)
N/A,N/A,unconnected-(P231-PadA7),P231,A7,unconnected-(P231-PadA7)
N/A,N/A,unconnected-(P231-PadA8),P231,A8,unconnected-(P231-PadA8)
N/A,N/A,unconnected-(P231-PadA9),P231,A9,unconnected-(P231-PadA9)
N/A,N/A,unconnected-(P233-PadA10),P233,A10,unconnected-(P233-PadA10)
N/A,N/A,unconnected-(P233-PadA11),P233,A11,unconnected-(P233-PadA11)
N/A,N/A,unconnected-(P233-PadA2),P233,A2,unconnected-(P233-PadA2)
N/A,N/A,unconnected-(P233-PadA3),P233,A3,unconnected-(P233-PadA3)
N/A,N/A,unconnected-(P233-PadA4),P233,A4,unconnected-(P233-PadA4)
N/A,N/A,unconnected-(P233-PadA5),P233,A5,unconnected-(P233-PadA5)
N/A,N/A,unconnected-(P233-PadA6),P233,A6,unconnected-(P233-PadA6)
N/A,N/A,unconnected-(P233-PadA7),P233,A7,unconnected-(P233-PadA7)
N/A,N/A,unconnected-(P233-PadA8),P233,A8,unconnected-(P233-PadA8)
N/A,N/A,unconnected-(P233-PadA9),P233,A9,unconnected-(P233-PadA9)
N/A,N/A,unconnected-(P234-PadA10),P234,A10,unconnected-(P234-PadA10)
N/A,N/A,unconnected-(P234-PadA11),P234,A11,unconnected-(P234-PadA11)
N/A,N/A,unconnected-(P234-PadA4),P234,A4,unconnected-(P234-PadA4)
N/A,N/A,unconnected-(P234-PadA5),P234,A5,unconnected-(P234-PadA5)
N/A,N/A,unconnected-(P234-PadA6),P234,A6,unconnected-(P234-PadA6)
N/A,N/A,unconnected-(P234-PadA7),P234,A7,unconnected-(P234-PadA7)
N/A,N/A,unconnected-(P234-PadA8),P234,A8,unconnected-(P234-PadA8)
N/A,N/A,unconnected-(P234-PadA9),P234,A9,unconnected-(P234-PadA9)
N/A,N/A,unconnected-(P235-PadA2),P235,A2,unconnected-(P235-PadA2)
N/A,N/A,unconnected-(P235-PadA3),P235,A3,unconnected-(P235-PadA3)
N/A,N/A,unconnected-(P235-PadA4),P235,A4,unconnected-(P235-PadA4)
N/A,N/A,unconnected-(P235-PadA5),P235,A5,unconnected-(P235-PadA5)
N/A,N/A,unconnected-(P235-PadA6),P235,A6,unconnected-(P235-PadA6)
N/A,N/A,unconnected-(P235-PadA7),P235,A7,unconnected-(P235-PadA7)
N/A,N/A,unconnected-(P235-PadA8),P235,A8,unconnected-(P235-PadA8)
N/A,N/A,unconnected-(P235-PadA9),P235,A9,unconnected-(P235-PadA9)
N/A,N/A,unconnected-(P237-PadA10),P237,A10,unconnected-(P237-PadA10)
N/A,N/A,unconnected-(P237-PadA11),P237,A11,unconnected-(P237-PadA11)
N/A,N/A,unconnected-(P237-PadA8),P237,A8,unconnected-(P237-PadA8)
N/A,N/A,unconnected-(P237-PadA9),P237,A9,unconnected-(P237-PadA9)
N/A,N/A,unconnected-(P238-PadA2),P238,A2,unconnected-(P238-PadA2)
N/A,N/A,unconnected-(P238-PadA3),P238,A3,unconnected-(P238-PadA3)
N/A,N/A,unconnected-(P238-PadA4),P238,A4,unconnected-(P238-PadA4)
N/A,N/A,unconnected-(P238-PadA5),P238,A5,unconnected-(P238-PadA5)
N/A,N/A,unconnected-(P238-PadA6),P238,A6,unconnected-(P238-PadA6)
N/A,N/A,unconnected-(P238-PadA7),P238,A7,unconnected-(P238-PadA7)
N/A,N/A,unconnected-(P239-PadA10),P239,A10,unconnected-(P239-PadA10)
N/A,N/A,unconnected-(P239-PadA11),P239,A11,unconnected-(P239-PadA11)
N/A,N/A,unconnected-(P239-PadA8),P239,A8,unconnected-(P239-PadA8)
N/A,N/A,unconnected-(P239-PadA9),P239,A9,unconnected-(P239-PadA9)
N/A,N/A,unconnected-(P24-PadA10),P24,A10,unconnected-(P24-PadA10)
N/A,N/A,unconnected-(P24-PadA11),P24,A11,unconnected-(P24-PadA11)
N/A,N/A,unconnected-(P24-PadA2),P24,A2,unconnected-(P24-PadA2)
N/A,N/A,unconnected-(P24-PadA3),P24,A3,unconnected-(P24-PadA3)
N/A,N/A,unconnected-(P24-PadA4),P24,A4,unconnected-(P24-PadA4)
N/A,N/A,unconnected-(P24-PadA5),P24,A5,unconnected-(P24-PadA5)
N/A,N/A,unconnected-(P24-PadA6),P24,A6,unconnected-(P24-PadA6)
N/A,N/A,unconnected-(P24-PadA7),P24,A7,unconnected-(P24-PadA7)
N/A,N/A,unconnected-(P24-PadA8),P24,A8,unconnected-(P24-PadA8)
N/A,N/A,unconnected-(P240-PadA2),P240,A2,unconnected-(P240-PadA2)
N/A,N/A,unconnected-(P240-PadA3),P240,A3,unconnected-(P240-PadA3)
N/A,N/A,unconnected-(P240-PadA4),P240,A4,unconnected-(P240-PadA4)
N/A,N/A,unconnected-(P240-PadA5),P240,A5,unconnected-(P240-PadA5)
N/A,N/A,unconnected-(P240-PadA6),P240,A6,unconnected-(P240-PadA6)
N/A,N/A,unconnected-(P240-PadA7),P240,A7,unconnected-(P240-PadA7)
N/A,N/A,unconnected-(P241-PadA5),P241,A5,unconnected-(P241-PadA5)
N/A,N/A,unconnected-(P241-PadA6),P241,A6,unconnected-(P241-PadA6)
N/A,N/A,unconnected-(P241-PadA7),P241,A7,unconnected-(P241-PadA7)
N/A,N/A,unconnected-(P242-PadA10),P242,A10,unconnected-(P242-PadA10)
N/A,N/A,unconnected-(P242-PadA11),P242,A11,unconnected-(P242-PadA11)
N/A,N/A,unconnected-(P242-PadA2),P242,A2,unconnected-(P242-PadA2)
N/A,N/A,unconnected-(P242-PadA3),P242,A3,unconnected-(P242-PadA3)
N/A,N/A,unconnected-(P242-PadA4),P242,A4,unconnected-(P242-PadA4)
N/A,N/A,unconnected-(P242-PadA5),P242,A5,unconnected-(P242-PadA5)
N/A,N/A,unconnected-(P242-PadA6),P242,A6,unconnected-(P242-PadA6)
N/A,N/A,unconnected-(P242-PadA7),P242,A7,unconnected-(P242-PadA7)
N/A,N/A,unconnected-(P242-PadA8),P242,A8,unconnected-(P242-PadA8)
N/A,N/A,unconnected-(P242-PadA9),P242,A9,unconnected-(P242-PadA9)
N/A,N/A,unconnected-(P243-PadA10),P243,A10,unconnected-(P243-PadA10)
N/A,N/A,unconnected-(P243-PadA4),P243,A4,unconnected-(P243-PadA4)
N/A,N/A,unconnected-(P243-PadA5),P243,A5,unconnected-(P243-PadA5)
N/A,N/A,unconnected-(P243-PadA6),P243,A6,unconnected-(P243-PadA6)
N/A,N/A,unconnected-(P243-PadA7),P243,A7,unconnected-(P243-PadA7)
N/A,N/A,unconnected-(P244-PadA11),P244,A11,unconnected-(P244-PadA11)
N/A,N/A,unconnected-(P244-PadA2),P244,A2,unconnected-(P244-PadA2)
N/A,N/A,unconnected-(P244-PadA3),P244,A3,unconnected-(P244-PadA3)
N/A,N/A,unconnected-(P244-PadA4),P244,A4,unconnected-(P244-PadA4)
N/A,N/A,unconnected-(P244-PadA5),P244,A5,unconnected-(P244-PadA5)
N/A,N/A,unconnected-(P244-PadA6),P244,A6,unconnected-(P244-PadA6)
N/A,N/A,unconnected-(P244-PadA7),P244,A7,unconnected-(P244-PadA7)
N/A,N/A,unconnected-(P245-PadA7),P245,A7,unconnected-(P245-PadA7)
N/A,N/A,unconnected-(P246-PadA11),P246,A11,unconnected-(P246-PadA11)
N/A,N/A,unconnected-(P246-PadA2),P246,A2,unconnected-(P246-PadA2)
N/A,N/A,unconnected-(P246-PadA3),P246,A3,unconnected-(P246-PadA3)
N/A,N/A,unconnected-(P246-PadA4),P246,A4,unconnected-(P246-PadA4)
N/A,N/A,unconnected-(P246-PadA5),P246,A5,unconnected-(P246-PadA5)
N/A,N/A,unconnected-(P246-PadA6),P246,A6,unconnected-(P246-PadA6)
N/A,N/A,unconnected-(P246-PadA7),P246,A7,unconnected-(P246-PadA7)
N/A,N/A,unconnected-(P247-PadA10),P247,A10,unconnected-(P247-PadA10)
N/A,N/A,unconnected-(P247-PadA11),P247,A11,unconnected-(P247-PadA11)
N/A,N/A,unconnected-(P247-PadA2),P247,A2,unconnected-(P247-PadA2)
N/A,N/A,unconnected-(P247-PadA3),P247,A3,unconnected-(P247-PadA3)
N/A,N/A,unconnected-(P247-PadA4),P247,A4,unconnected-(P247-PadA4)
N/A,N/A,unconnected-(P247-PadA5),P247,A5,unconnected-(P247-PadA5)
N/A,N/A,unconnected-(P247-PadA6),P247,A6,unconnected-(P247-PadA6)
N/A,N/A,unconnected-(P247-PadA7),P247,A7,unconnected-(P247-PadA7)
N/A,N/A,unconnected-(P248-PadA10),P248,A10,unconnected-(P248-PadA10)
N/A,N/A,unconnected-(P248-PadA11),P248,A11,unconnected-(P248-PadA11)
N/A,N/A,unconnected-(P248-PadA2),P248,A2,unconnected-(P248-PadA2)
N/A,N/A,unconnected-(P248-PadA3),P248,A3,unconnected-(P248-PadA3)
N/A,N/A,unconnected-(P248-PadA4),P248,A4,unconnected-(P248-PadA4)
N/A,N/A,unconnected-(P248-PadA5),P248,A5,unconnected-(P248-PadA5)
N/A,N/A,unconnected-(P248-PadA6),P248,A6,unconnected-(P248-PadA6)
N/A,N/A,unconnected-(P248-PadA7),P248,A7,unconnected-(P248-PadA7)
N/A,N/A,unconnected-(P249-PadA5),P249,A5,unconnected-(P249-PadA5)
N/A,N/A,unconnected-(P249-PadA6),P249,A6,unconnected-(P249-PadA6)
N/A,N/A,unconnected-(P249-PadA7),P249,A7,unconnected-(P249-PadA7)
N/A,N/A,unconnected-(P25-PadA10),P25,A10,unconnected-(P25-PadA10)
N/A,N/A,unconnected-(P25-PadA11),P25,A11,unconnected-(P25-PadA11)
N/A,N/A,unconnected-(P25-PadA2),P25,A2,unconnected-(P25-PadA2)
N/A,N/A,unconnected-(P25-PadA3),P25,A3,unconnected-(P25-PadA3)
N/A,N/A,unconnected-(P25-PadA4),P25,A4,unconnected-(P25-PadA4)
N/A,N/A,unconnected-(P25-PadA5),P25,A5,unconnected-(P25-PadA5)
N/A,N/A,unconnected-(P25-PadA6),P25,A6,unconnected-(P25-PadA6)
N/A,N/A,unconnected-(P25-PadA7),P25,A7,unconnected-(P25-PadA7)
N/A,N/A,unconnected-(P25-PadA8),P25,A8,unconnected-(P25-PadA8)
N/A,N/A,unconnected-(P25-PadA9),P25,A9,unconnected-(P25-PadA9)
N/A,N/A,unconnected-(P250-PadA10),P250,A10,unconnected-(P250-PadA10)
N/A,N/A,unconnected-(P250-PadA11),P250,A11,unconnected-(P250-PadA11)
N/A,N/A,unconnected-(P250-PadA2),P250,A2,unconnected-(P250-PadA2)
N/A,N/A,unconnected-(P250-PadA3),P250,A3,unconnected-(P250-PadA3)
N/A,N/A,unconnected-(P250-PadA4),P250,A4,unconnected-(P250-PadA4)
N/A,N/A,unconnected-(P250-PadA5),P250,A5,unconnected-(P250-PadA5)
N/A,N/A,unconnected-(P250-PadA6),P250,A6,unconnected-(P250-PadA6)
N/A,N/A,unconnected-(P250-PadA7),P250,A7,unconnected-(P250-PadA7)
N/A,N/A,unconnected-(P250-PadA8),P250,A8,unconnected-(P250-PadA8)
N/A,N/A,unconnected-(P250-PadA9),P250,A9,unconnected-(P250-PadA9)
N/A,N/A,unconnected-(P251-PadA10),P251,A10,unconnected-(P251-PadA10)
N/A,N/A,unconnected-(P251-PadA4),P251,A4,unconnected-(P251-PadA4)
N/A,N/A,unconnected-(P251-PadA5),P251,A5,unconnected-(P251-PadA5)
N/A,N/A,unconnected-(P251-PadA5),P251,A6,unconnected-(P251-PadA5)
N/A,N/A,unconnected-(P251-PadA5),P251,A7,unconnected-(P251-PadA5)
N/A,N/A,unconnected-(P252-PadA11),P252,A11,unconnected-(P252-PadA11)
N/A,N/A,unconnected-(P252-PadA2),P252,A2,unconnected-(P252-PadA2)
N/A,N/A,unconnected-(P252-PadA3),P252,A3,unconnected-(P252-PadA3)
N/A,N/A,unconnected-(P252-PadA4),P252,A4,unconnected-(P252-PadA4)
N/A,N/A,unconnected-(P252-PadA5),P252,A5,unconnected-(P252-PadA5)
N/A,N/A,unconnected-(P252-PadA6),P252,A6,unconnected-(P252-PadA6)
N/A,N/A,unconnected-(P252-PadA7),P252,A7,unconnected-(P252-PadA7)
N/A,N/A,unconnected-(P253-PadA7),P253,A7,unconnected-(P253-PadA7)
N/A,N/A,unconnected-(P254-PadA11),P254,A11,unconnected-(P254-PadA11)
N/A,N/A,unconnected-(P254-PadA2),P254,A2,unconnected-(P254-PadA2)
N/A,N/A,unconnected-(P254-PadA3),P254,A3,unconnected-(P254-PadA3)
N/A,N/A,unconnected-(P254-PadA4),P254,A4,unconnected-(P254-PadA4)
N/A,N/A,unconnected-(P254-PadA5),P254,A5,unconnected-(P254-PadA5)
N/A,N/A,unconnected-(P254-PadA6),P254,A6,unconnected-(P254-PadA6)
N/A,N/A,unconnected-(P254-PadA7),P254,A7,unconnected-(P254-PadA7)
N/A,N/A,unconnected-(P255-PadA10),P255,A10,unconnected-(P255-PadA10)
N/A,N/A,unconnected-(P255-PadA11),P255,A11,unconnected-(P255-PadA11)
N/A,N/A,unconnected-(P255-PadA2),P255,A2,unconnected-(P255-PadA2)
N/A,N/A,unconnected-(P255-PadA3),P255,A3,unconnected-(P255-PadA3)
N/A,N/A,unconnected-(P255-PadA4),P255,A4,unconnected-(P255-PadA4)
N/A,N/A,unconnected-(P255-PadA5),P255,A5,unconnected-(P255-PadA5)
N/A,N/A,unconnected-(P255-PadA6),P255,A6,unconnected-(P255-PadA6)
N/A,N/A,unconnected-(P255-PadA7),P255,A7,unconnected-(P255-PadA7)
N/A,N/A,unconnected-(P256-PadA10),P256,A10,unconnected-(P256-PadA10)
N/A,N/A,unconnected-(P256-PadA11),P256,A11,unconnected-(P256-PadA11)
N/A,N/A,unconnected-(P256-PadA2),P256,A2,unconnected-(P256-PadA2)
N/A,N/A,unconnected-(P256-PadA3),P256,A3,unconnected-(P256-PadA3)
N/A,N/A,unconnected-(P256-PadA4),P256,A4,unconnected-(P256-PadA4)
N/A,N/A,unconnected-(P256-PadA5),P256,A5,unconnected-(P256-PadA5)
N/A,N/A,unconnected-(P256-PadA6),P256,A6,unconnected-(P256-PadA6)
N/A,N/A,unconnected-(P256-PadA7),P256,A7,unconnected-(P256-PadA7)
N/A,N/A,unconnected-(P258-PadA10),P258,A10,unconnected-(P258-PadA10)
N/A,N/A,unconnected-(P258-PadA11),P258,A11,unconnected-(P258-PadA11)
N/A,N/A,unconnected-(P258-PadA8),P258,A8,unconnected-(P258-PadA8)
N/A,N/A,unconnected-(P258-PadA9),P258,A9,unconnected-(P258-PadA9)
N/A,N/A,unconnected-(P259-PadA2),P259,A2,unconnected-(P259-PadA2)
N/A,N/A,unconnected-(P259-PadA3),P259,A3,unconnected-(P259-PadA3)
N/A,N/A,unconnected-(P259-PadA4),P259,A4,unconnected-(P259-PadA4)
N/A,N/A,unconnected-(P259-PadA5),P259,A5,unconnected-(P259-PadA5)
N/A,N/A,unconnected-(P259-PadA6),P259,A6,unconnected-(P259-PadA6)
N/A,N/A,unconnected-(P259-PadA7),P259,A7,unconnected-(P259-PadA7)
N/A,N/A,unconnected-(P26-PadA10),P26,A10,unconnected-(P26-PadA10)
N/A,N/A,unconnected-(P26-PadA11),P26,A11,unconnected-(P26-PadA11)
N/A,N/A,unconnected-(P26-PadA2),P26,A2,unconnected-(P26-PadA2)
N/A,N/A,unconnected-(P26-PadA3),P26,A3,unconnected-(P26-PadA3)
N/A,N/A,unconnected-(P26-PadA4),P26,A4,unconnected-(P26-PadA4)
N/A,N/A,unconnected-(P26-PadA5),P26,A5,unconnected-(P26-PadA5)
N/A,N/A,unconnected-(P26-PadA6),P26,A6,unconnected-(P26-PadA6)
N/A,N/A,unconnected-(P26-PadA7),P26,A7,unconnected-(P26-PadA7)
N/A,N/A,unconnected-(P26-PadA8),P26,A8,unconnected-(P26-PadA8)
N/A,N/A,unconnected-(P26-PadA9),P26,A9,unconnected-(P26-PadA9)
N/A,N/A,unconnected-(P262-PadA10),P262,A10,unconnected-(P262-PadA10)
N/A,N/A,unconnected-(P262-PadA11),P262,A11,unconnected-(P262-PadA11)
N/A,N/A,unconnected-(P262-PadA8),P262,A8,unconnected-(P262-PadA8)
N/A,N/A,unconnected-(P262-PadA9),P262,A9,unconnected-(P262-PadA9)
N/A,N/A,unconnected-(P263-PadA2),P263,A2,unconnected-(P263-PadA2)
N/A,N/A,unconnected-(P263-PadA3),P263,A3,unconnected-(P263-PadA3)
N/A,N/A,unconnected-(P263-PadA4),P263,A4,unconnected-(P263-PadA4)
N/A,N/A,unconnected-(P263-PadA5),P263,A5,unconnected-(P263-PadA5)
N/A,N/A,unconnected-(P263-PadA6),P263,A6,unconnected-(P263-PadA6)
N/A,N/A,unconnected-(P263-PadA7),P263,A7,unconnected-(P263-PadA7)
N/A,N/A,unconnected-(P266-PadA10),P266,A10,unconnected-(P266-PadA10)
N/A,N/A,unconnected-(P266-PadA11),P266,A11,unconnected-(P266-PadA11)
N/A,N/A,unconnected-(P266-PadA8),P266,A8,unconnected-(P266-PadA8)
N/A,N/A,unconnected-(P266-PadA9),P266,A9,unconnected-(P266-PadA9)
N/A,N/A,unconnected-(P267-PadA2),P267,A2,unconnected-(P267-PadA2)
N/A,N/A,unconnected-(P267-PadA3),P267,A3,unconnected-(P267-PadA3)
N/A,N/A,unconnected-(P267-PadA4),P267,A4,unconnected-(P267-PadA4)
N/A,N/A,unconnected-(P267-PadA5),P267,A5,unconnected-(P267-PadA5)
N/A,N/A,unconnected-(P267-PadA6),P267,A6,unconnected-(P267-PadA6)
N/A,N/A,unconnected-(P267-PadA7),P267,A7,unconnected-(P267-PadA7)
N/A,N/A,unconnected-(P269-PadA10),P269,A10,unconnected-(P269-PadA10)
N/A,N/A,unconnected-(P269-PadA11),P269,A11,unconnected-(P269-PadA11)
N/A,N/A,unconnected-(P269-PadA8),P269,A8,unconnected-(P269-PadA8)
N/A,N/A,unconnected-(P269-PadA9),P269,A9,unconnected-(P269-PadA9)
N/A,N/A,unconnected-(P27-PadA10),P27,A10,unconnected-(P27-PadA10)
N/A,N/A,unconnected-(P27-PadA11),P27,A11,unconnected-(P27-PadA11)
N/A,N/A,unconnected-(P27-PadA2),P27,A2,unconnected-(P27-PadA2)
N/A,N/A,unconnected-(P27-PadA3),P27,A3,unconnected-(P27-PadA3)
N/A,N/A,unconnected-(P27-PadA4),P27,A4,unconnected-(P27-PadA4)
N/A,N/A,unconnected-(P27-PadA5),P27,A5,unconnected-(P27-PadA5)
N/A,N/A,unconnected-(P27-PadA6),P27,A6,unconnected-(P27-PadA6)
N/A,N/A,unconnected-(P27-PadA7),P27,A7,unconnected-(P27-PadA7)
N/A,N/A,unconnected-(P27-PadA8),P27,A8,unconnected-(P27-PadA8)
N/A,N/A,unconnected-(P27-PadA9),P27,A9,unconnected-(P27-PadA9)
N/A,N/A,unconnected-(P270-PadA2),P270,A2,unconnected-(P270-PadA2)
N/A,N/A,unconnected-(P270-PadA3),P270,A3,unconnected-(P270-PadA3)
N/A,N/A,unconnected-(P270-PadA4),P270,A4,unconnected-(P270-PadA4)
N/A,N/A,unconnected-(P270-PadA5),P270,A5,unconnected-(P270-PadA5)
N/A,N/A,unconnected-(P270-PadA6),P270,A6,unconnected-(P270-PadA6)
N/A,N/A,unconnected-(P270-PadA7),P270,A7,unconnected-(P270-PadA7)
N/A,N/A,unconnected-(P271-PadA10),P271,A10,unconnected-(P271-PadA10)
N/A,N/A,unconnected-(P271-PadA11),P271,A11,unconnected-(P271-PadA11)
N/A,N/A,unconnected-(P271-PadA8),P271,A8,unconnected-(P271-PadA8)
N/A,N/A,unconnected-(P271-PadA9),P271,A9,unconnected-(P271-PadA9)
N/A,N/A,unconnected-(P272-PadA2),P272,A2,unconnected-(P272-PadA2)
N/A,N/A,unconnected-(P272-PadA3),P272,A3,unconnected-(P272-PadA3)
N/A,N/A,unconnected-(P272-PadA4),P272,A4,unconnected-(P272-PadA4)
N/A,N/A,unconnected-(P272-PadA5),P272,A5,unconnected-(P272-PadA5)
N/A,N/A,unconnected-(P272-PadA6),P272,A6,unconnected-(P272-PadA6)
N/A,N/A,unconnected-(P272-PadA7),P272,A7,unconnected-(P272-PadA7)
N/A,N/A,unconnected-(P274-PadA2),P274,A2,unconnected-(P274-PadA2)
N/A,N/A,unconnected-(P274-PadA3),P274,A3,unconnected-(P274-PadA3)
N/A,N/A,unconnected-(P274-PadA4),P274,A4,unconnected-(P274-PadA4)
N/A,N/A,unconnected-(P274-PadA5),P274,A5,unconnected-(P274-PadA5)
N/A,N/A,unconnected-(P274-PadA6),P274,A6,unconnected-(P274-PadA6)
N/A,N/A,unconnected-(P274-PadA7),P274,A7,unconnected-(P274-PadA7)
N/A,N/A,unconnected-(P276-PadA2),P276,A2,unconnected-(P276-PadA2)
N/A,N/A,unconnected-(P276-PadA3),P276,A3,unconnected-(P276-PadA3)
N/A,N/A,unconnected-(P276-PadA4),P276,A4,unconnected-(P276-PadA4)
N/A,N/A,unconnected-(P276-PadA5),P276,A5,unconnected-(P276-PadA5)
N/A,N/A,unconnected-(P276-PadA6),P276,A6,unconnected-(P276-PadA6)
N/A,N/A,unconnected-(P276-PadA7),P276,A7,unconnected-(P276-PadA7)
N/A,N/A,unconnected-(P278-PadA2),P278,A2,unconnected-(P278-PadA2)
N/A,N/A,unconnected-(P278-PadA3),P278,A3,unconnected-(P278-PadA3)
N/A,N/A,unconnected-(P278-PadA4),P278,A4,unconnected-(P278-PadA4)
N/A,N/A,unconnected-(P278-PadA5),P278,A5,unconnected-(P278-PadA5)
N/A,N/A,unconnected-(P278-PadA6),P278,A6,unconnected-(P278-PadA6)
N/A,N/A,unconnected-(P278-PadA7),P278,A7,unconnected-(P278-PadA7)
N/A,N/A,unconnected-(P279-PadA2),P279,A2,unconnected-(P279-PadA2)
N/A,N/A,unconnected-(P279-PadA3),P279,A3,unconnected-(P279-PadA3)
N/A,N/A,unconnected-(P279-PadA4),P279,A4,unconnected-(P279-PadA4)
N/A,N/A,unconnected-(P279-PadA5),P279,A5,unconnected-(P279-PadA5)
N/A,N/A,unconnected-(P279-PadA6),P279,A6,unconnected-(P279-PadA6)
N/A,N/A,unconnected-(P279-PadA7),P279,A7,unconnected-(P279-PadA7)
N/A,N/A,unconnected-(P28-PadA10),P28,A10,unconnected-(P28-PadA10)
N/A,N/A,unconnected-(P28-PadA11),P28,A11,unconnected-(P28-PadA11)
N/A,N/A,unconnected-(P28-PadA2),P28,A2,unconnected-(P28-PadA2)
N/A,N/A,unconnected-(P28-PadA3),P28,A3,unconnected-(P28-PadA3)
N/A,N/A,unconnected-(P28-PadA4),P28,A4,unconnected-(P28-PadA4)
N/A,N/A,unconnected-(P28-PadA5),P28,A5,unconnected-(P28-PadA5)
N/A,N/A,unconnected-(P28-PadA6),P28,A6,unconnected-(P28-PadA6)
N/A,N/A,unconnected-(P28-PadA7),P28,A7,unconnected-(P28-PadA7)
N/A,N/A,unconnected-(P28-PadA8),P28,A8,unconnected-(P28-PadA8)
N/A,N/A,unconnected-(P28-PadA9),P28,A9,unconnected-(P28-PadA9)
N/A,N/A,unconnected-(P280-PadA2),P280,A2,unconnected-(P280-PadA2)
